"gene","SRR26204549","SRR26204550","SRR26204553","SRR26204554","SRR26204557","SRR26204558"
"ENSG00000287692",0,5.253,2.047,22.878,3.033,38.453
"ENSG00000287693",0,3.947,1.018,3.209,2.186,1.599
"ENSG00000287694",3.862,0,2.939,0,2.962,1
"ENSG00000287695",1.034,4.013,1,2.995,1,0
"ENSG00000287696",0,0,0,0,0,0
"ENSG00000287697",0,6,3,2,6,1
"ENSG00000287698",0,0,0,2,0,0
"ENSG00000287699",0,0,0,0,0,0
"ENSG00000287700",0,0,0,0,0,0
"ENSG00000287701",15.06,9.632,8.045,4.61,9.569,4.812
"ENSG00000287702",0,0,1,0,0,0
"ENSG00000287703",0,0,0,0,0,0
"ENSG00000287704",0,0,0,0,0,0
"ENSG00000287705",0,0,0,0,0,0
"ENSG00000287706",2.001,0,0,0,0,0
"ENSG00000287707",3.456,5.918,7.768,4.144,4.813,5.006
"ENSG00000287708",0,0,0,0,0,0
"ENSG00000287709",2,3.001,3.001,4,1.076,1
"ENSG00000287710",0,2,3,1,1,2
"ENSG00000287712",0,0,0,0,0,0
"ENSG00000287713",0,4,0,0,0,7
"ENSG00000287714",1.572,0,1.034,2.769,3.191,1.681
"ENSG00000287715",0,2,2,4.067,3.064,5
"ENSG00000287717",0,0,0,0,0,0
"ENSG00000287718",0,0,0,0,0,0
"ENSG00000287719",12.472,6.952,13.828,6,10.048,13.042
"ENSG00000287720",0,0,0,0,0,0
"ENSG00000287721",11.646,34.924,12.975,33.81,10.122,24.142
"ENSG00000287722",0,0,0,0,0,0
"ENSG00000287723",8.016,0,0,0,6.254,0
"ENSG00000287724",0,0,0,0,0,0
"ENSG00000287725",1.058,24.367,8.854,26.855,11.766,7.506
"ENSG00000287726",6.167,7.414,7.917,6.503,1.982,1
"ENSG00000287727",0,0,0,0,0,0
"ENSG00000287728",0,0,0,0,0,0
"ENSG00000287729",2,1,1,0,0,1
"ENSG00000287730",0,0,0,0,0,0
"ENSG00000287731",0,0,0,0,0,0
"ENSG00000287732",0,0,0,0,0,0
"ENSG00000287733",119.985,41,31,48,98.969,13
"ENSG00000287734",0,0,0,0,0,0
"ENSG00000287735",6.475,3.044,5.761,4.433,13.208,6.008
"ENSG00000287737",0,11.407,14.047,16.822,4.877,7.208
"ENSG00000287738",0,0,0,0,0,0
"ENSG00000287739",0,3.983,1.076,3.068,0,0
"ENSG00000287740",0,0,1.049,0,0,0
"ENSG00000287741",0,2.949,1.859,1.335,1.112,1.04
"ENSG00000287742",0,1.398,3.019,5.459,2.012,2.002
"ENSG00000287743",0.954,1.795,1.943,1.06,0,0
"ENSG00000287744",0,0,0,0,0,0
"ENSG00000287745",0,0,0,0,0,0
"ENSG00000287746",0,1.179,0,2.996,0,0
"ENSG00000287747",1,0,0,0,1,0
"ENSG00000287748",0,0,0,0,0,0
"ENSG00000287749",0,0,0,0,0,0
"ENSG00000287752",0,0,0,0,0,0
"ENSG00000287754",1.001,2.001,3,3,4.195,0
"ENSG00000287755",0,0,0,0,0,0
"ENSG00000287756",2.995,6.151,3.044,1.886,3.678,3.928
"ENSG00000287757",1.203,5.214,5.819,8.829,11.206,0
"ENSG00000287758",0,0,0,0,0,0
"ENSG00000287759",16.075,5.369,2.809,3.151,7.167,1.096
"ENSG00000287760",7.603,9.234,14.292,1.771,2.254,5.136
"ENSG00000287761",0,0,0,1,0,0
"ENSG00000287762",0,0,0,0,0,0
"ENSG00000287763",0,0,0,2,1.001,4
"ENSG00000287765",0,1,0,0,0,0
"ENSG00000287766",0,5,4,3,3,3
"ENSG00000287767",0,0,0,0,0,0
"ENSG00000287768",0,0,0,0,0,0
"ENSG00000287769",73.425,19.145,42.005,15.909,55.752,6.567
"ENSG00000287770",0,0,0,0,0,0
"ENSG00000287771",0,16,4,5,0,0
"ENSG00000287772",2.001,2.677,3.107,2,0,0
"ENSG00000287773",0,0,0,0,0,0
"ENSG00000287774",0,11.334,5.308,14.355,4.525,6.971
"ENSG00000287775",0,0,0,0,0,0
"ENSG00000287776",1.31,8.52,3.898,1.246,2.567,1.202
"ENSG00000287777",0,0,0,0,0,0
"ENSG00000287778",5.046,8.085,31.825,16.185,29.29,8.149
"ENSG00000287779",0,0,0,0,0,0
"ENSG00000287780",0,0,0,0,1,0
"ENSG00000287781",0,0,0,0,0,2
"ENSG00000287782",1,0,3,1,1,1
"ENSG00000287783",0,0,0,0,0,0
"ENSG00000287784",0,0,0,0,0,0
"ENSG00000287785",0,0,0,0,0,0
"ENSG00000287786",0,0,0,0,0,0
"ENSG00000287787",0,3,0,3,3,11
"ENSG00000287788",0,0,0,0,0,0
"ENSG00000287789",0,0,0,0,0,0
"ENSG00000287790",0,0,0,0,0,0
"ENSG00000287791",0,1,0,2,0,0
"ENSG00000287792",0,0,0,0,0,0
"ENSG00000287793",0,0,0,0,0,0
"ENSG00000287794",0,0,0,0,0,0
"ENSG00000287795",1.29,25.333,2.895,7.983,16.138,14.259
"ENSG00000287796",0,2.98,9.043,0.984,2.529,0
"ENSG00000287797",0,7.157,6.885,17.429,2.044,3.206
"ENSG00000287798",0,2.711,0,2.001,0,1
"ENSG00000287799",0,0,0,0,0,0
"ENSG00000287800",0,0,0,0,0,0
"ENSG00000287801",0,0,0,0,0,0
"ENSG00000287802",0,0,0,0,0,0
"ENSG00000287803",0,0,0,0,0,0
"ENSG00000287804",5,0,1,0,3,0
"ENSG00000287805",0,0,0,0,0,0
"ENSG00000287806",0,0,0,0,0,0
"ENSG00000287807",1,0,1,0,0,0
"ENSG00000287809",2.38,8.887,2.57,3.32,10.41,3.968
"ENSG00000287810",0,0,0,0,0,0
"ENSG00000287811",13,0,4,4,5,2
"ENSG00000287812",0,2.737,0,3,3.001,0
"ENSG00000287813",0,0,0,0,0,0
"ENSG00000287814",0,0,0,0,0,0
"ENSG00000287815",2.133,0,5.94,1,1.003,0
"ENSG00000287816",0,0,0,0,0,0
"ENSG00000287817",3,2,7,0,5,0
"ENSG00000287818",0,0,0,0,0,0
"ENSG00000287819",0,0,0,0,0,0
"ENSG00000287820",2,4,0,0,3,1
"ENSG00000287821",0,0,0,0,2,0
"ENSG00000287822",0,0,0,0,0,0
"ENSG00000287823",0,3,0,9,0,2
"ENSG00000287824",0,1,0,0,0,0
"ENSG00000287825",3.586,33.084,31.69,53.25,27.826,11.573
"ENSG00000287826",7.836,10.918,12.541,7.723,6.793,11.077
"ENSG00000287827",0,2.474,1.221,1.124,0,0
"ENSG00000287828",0,0,0,0,0,0
"ENSG00000287829",0,4.248,0.854,3.485,0,0
"ENSG00000287830",1.642,7.511,1.243,6.108,8.768,0
"ENSG00000287831",0,1.049,0,2.093,0,0
"ENSG00000287832",0,0,0,0,0,0
"ENSG00000287833",26.907,47.108,26.585,38.005,24.884,22.798
"ENSG00000287834",0,0,0,0,0,0
"ENSG00000287835",0,0,0,0,0,0
"ENSG00000287836",0,12.573,5.75,15.262,4.794,2.949
"ENSG00000287837",10,24,18,32,12,16
"ENSG00000287838",0,0,0,0,1,0
"ENSG00000287839",84.797,50.565,157.395,66.212,148.006,96.228
"ENSG00000287840",0,0,1,0,0,0
"ENSG00000287841",0,1.019,0,0,0,0
"ENSG00000287842",0,0,0,0,0,0
"ENSG00000287843",0,0,0,0,0,0
"ENSG00000287844",0,0,0,0,0,0
"ENSG00000287845",1.025,1.822,4.778,6.082,6.99,4.477
"ENSG00000287846",0,0,0,0,1,0
"ENSG00000287847",11.54,0,17.52,7.644,7.747,0
"ENSG00000287848",0,2,0,0,0,0
"ENSG00000287849",0,0,0,0,0,0
"ENSG00000287850",0,5.468,0,13.365,2.001,0
"ENSG00000287851",26.163,6.518,7.528,2.873,7.163,3.662
"ENSG00000287852",1,6.072,5.128,5.095,2.041,0
"ENSG00000287853",1.005,5.561,5.881,1,7.022,0
"ENSG00000287854",0,0,0,0,0,0
"ENSG00000287855",0,3.887,0,0,4.086,0
"ENSG00000287856",0,0,0,0,0,0
"ENSG00000287857",0,0,0,0,0,0
"ENSG00000287858",0,2,0,0,0,0
"ENSG00000287859",0,1,1,1,2,0
"ENSG00000287860",18.445,22.941,24.161,15.819,32.359,8.549
"ENSG00000287861",0,0,0,0,0,0
"ENSG00000287862",1,0,3.162,0,4.217,0
"ENSG00000287863",0,0,6.723,0,5.168,0
"ENSG00000287864",0,0,0,0,0,0
"ENSG00000287865",28,0,38,2,35,6
"ENSG00000287866",0,0,0,0,0,0
"ENSG00000287867",1.194,5.268,5.245,13.249,2.732,7.867
"ENSG00000287868",2.64,3.168,4.692,2.498,8.699,4.051
"ENSG00000287869",0,0,0,0,0,0
"ENSG00000287870",0,2,0,0,0,0
"ENSG00000287871",0,0,0,0,0,0
"ENSG00000287872",0,3.062,3.171,2.262,2.496,1.969
"ENSG00000287873",0,0,1,0,1,0
"ENSG00000287875",0,0,3,3,1,1
"ENSG00000287876",0,0,0,0,0,0
"ENSG00000287877",0,0,0,0,0,0
"ENSG00000287878",0,0,0,3,0,0
"ENSG00000287879",0,1.187,5.046,6.078,8.531,7.214
"ENSG00000287880",0,0,0,0,0,0
"ENSG00000287881",0,0,0,0,0,1
"ENSG00000287882",0,0,0,0,0,2
"ENSG00000287883",0,4,1,0,1,0
"ENSG00000287884",0,0,1,1,0,1
"ENSG00000287885",0,0,0,0,0,0
"ENSG00000287886",2.341,4.757,7.226,28.395,6.45,70.269
"ENSG00000287887",0,0,0,0,0,0
"ENSG00000287888",0,0,0,0,0,0
"ENSG00000287891",0,0,0,0,0,0
"ENSG00000287892",2,3.345,1.973,1.881,10.785,5.139
"ENSG00000287893",1.051,1.228,11.719,4.218,0,0
"ENSG00000287894",0,0,0,0,0,0
"ENSG00000287895",0,0,1,3,1,0
"ENSG00000287896",0,11.192,10.163,15.672,2.277,3.385
"ENSG00000287897",0,0,3,0,0,0
"ENSG00000287898",0,0,0,0,0,0
"ENSG00000287899",6.077,3.106,13.187,3.422,10.84,1.047
"ENSG00000287900",0,0,1,2,0,0
"ENSG00000287901",0,0,0,0,0,0
"ENSG00000287902",0,0,0,0,0,0
"ENSG00000287903",0,0,0,0,0,0
"ENSG00000287904",0,0,0,0,0,0
"ENSG00000287905",0,0,2,0,1,0
"ENSG00000287906",29.553,0,3.298,0,16.533,12.391
"ENSG00000287907",0,0,0.954,2,0,0
"ENSG00000287908",0,0,0,0,0,0
"ENSG00000287909",0,0,0,0,0,0
"ENSG00000287910",4,1,2,1,9,0
"ENSG00000287912",0,0,0,0,0,0
"ENSG00000287913",0,6.22,6.986,12.064,0,0
"ENSG00000287914",0,0,0,0,0,0
"ENSG00000287915",0,0,0,0,0,0
"ENSG00000287916",7.009,14.659,6.492,6.483,8.327,11.278
"ENSG00000287917",0,6.273,5.622,25.444,16.993,6.784
"ENSG00000287918",4,6.997,3,2,6,0.96
"ENSG00000287919",2,0,0,1,0,0
"ENSG00000287920",2.001,14.035,7.362,10.071,11.047,6.916
"ENSG00000287921",0,0,0,0,0,0
"ENSG00000287922",0,1.001,0,2,1,0
"ENSG00000287923",0,11.821,9.187,7.81,5.382,5.887
"ENSG00000287924",1,0,0,0,0,0
"ENSG00000287925",1,2,0,2,2,2
"ENSG00000287926",0,7,5,4,0,0
"ENSG00000287927",0,0,0,0,0,0
"ENSG00000287928",0,0,0,0,0,0
"ENSG00000287929",0,0,0,0,0,2
"ENSG00000287930",0,0,0,0,0,0
"ENSG00000287931",0,0,0,0,0,0
"ENSG00000287932",0,2,0,6,3,0
"ENSG00000287933",512.896,198.951,654.783,117.518,500.743,84.221
"ENSG00000287934",0,1,0,0,0,1
"ENSG00000287935",0,14.665,7.892,3.099,4.891,1.087
"ENSG00000287936",5.196,0.994,0,1.642,1.022,2.063
"ENSG00000287937",6.023,46.013,5.17,26,11.207,4.048
"ENSG00000287938",0,0,0,0,0,0
"ENSG00000287939",0,0,0,0,0,0
"ENSG00000287940",0,0,0,0,0,0
"ENSG00000287941",0,0,0,0,0,0
"ENSG00000287942",0,0,0,0,0,0
"ENSG00000287943",0,0,0,0,0,0
"ENSG00000287944",0,0,0,0,0,0
"ENSG00000287945",0,1.255,0,0,0,1.001
"ENSG00000287946",0,0,0,0,0,0
"ENSG00000287947",0,0,0,0,0,0
"ENSG00000287948",0,0,0,0,0,0
"ENSG00000287949",0,0,0,1,0,0
"ENSG00000287950",0,0,1,0,0,0
"ENSG00000287951",1,1,0,0,2,0
"ENSG00000287952",0,0,0,0,0,0
"ENSG00000287953",0,0,0,0,0,0
"ENSG00000287954",1,0,0,0,0,0
"ENSG00000287955",0,0,0,0,0,0
"ENSG00000287956",0,0,0,0,0,0
"ENSG00000287957",1.741,2.039,0,1.115,0,0
"ENSG00000287958",2,21,2,2,6,5
"ENSG00000287959",0,0,0,0,0,0
"ENSG00000287960",15.859,0,8.817,2.438,10.777,3.301
"ENSG00000287961",0,0,0,0,0,0
"ENSG00000287962",0,0,0,0,0,0
"ENSG00000287963",8.315,3.504,9.624,11.631,13.867,2.159
"ENSG00000287964",0,38.196,12.533,27.281,5.36,7.859
"ENSG00000287965",1,0,2,0,2,0
"ENSG00000287967",2,1,2,0,2,0
"ENSG00000287968",0,1,0,0.994,0,7.468
"ENSG00000287969",1,0,0,0,0,0
"ENSG00000287970",0,0,0,0,0,0
"ENSG00000287971",0,0,0,0,0,0
"ENSG00000287972",3,0,1,1,0,1
"ENSG00000287973",0,0,0,0,0,0
"ENSG00000287974",0,0,1.011,0,0,0
"ENSG00000287975",1,6.954,1,0,5.935,2.027
"ENSG00000287976",0,0,0,0,0,0
"ENSG00000287977",0,13.846,1.999,11.993,4,0
"ENSG00000287978",2.834,29.578,17.056,32.568,19.094,5.164
"ENSG00000287979",20.95,25.123,78.811,18.397,157.548,17.477
"ENSG00000287980",0,0,0,0,0,0
"ENSG00000287981",0,0,1.454,3.06,5.003,1
"ENSG00000287982",0,0,0,0,2,0
"ENSG00000287983",0,20.635,13.747,18.267,11.516,10.089
"ENSG00000287984",0,0,0,0,0,0
"ENSG00000287985",28,1,5,0,15,5
"ENSG00000287986",0,0,0,1.082,0,0
"ENSG00000287987",0,0,0,0,0,0
"ENSG00000287989",1,2,0,0,0,0
"ENSG00000287990",0,8.174,1.09,1.685,0,3.002
"ENSG00000287991",0,4.099,1.003,3.027,1.021,0
"ENSG00000287992",0,0,0,0,0,0
"ENSG00000287993",0,0,0,0,0,0
"ENSG00000287994",0,0,0,0,0,0
"ENSG00000287995",0,0,0,0,1,0
"ENSG00000287996",0,1,1.998,0.994,0,0
"ENSG00000287998",5.599,13.195,5.679,8.049,13.275,5.731
"ENSG00000287999",0,0,0,0,0,0
"ENSG00000288000",0,3.219,0,0,0,0
"ENSG00000288001",0,1.044,0.96,0,0,0
"ENSG00000288002",0,0,0,0,0,0
"ENSG00000288003",0,0,0,0,1,0
"ENSG00000288004",0,0,0,0,0,2
"ENSG00000288005",0,0,0,1.07,0,0
"ENSG00000288006",0,0,0,0,0,0
"ENSG00000288007",67,6,19,3,72,16
"ENSG00000288008",0,0,0,0,0,0
"ENSG00000288009",8,1,12,5,13,3
"ENSG00000288010",2.001,7.285,28.357,9.001,24.069,0
"ENSG00000288011",5.012,1.004,3,7,2,3
"ENSG00000288012",5,6,11,12,28,3
"ENSG00000288013",0,0,0,0,0,0
"ENSG00000288014",0,0,0,0,0,0
"ENSG00000288015",0,1,0,0,0,0
"ENSG00000288016",1,0,3.001,0,4,1
"ENSG00000288017",0,0,0,0,1,0
"ENSG00000288018",3,11.157,5.349,13.639,3,4
"ENSG00000288019",0,0,0,0,0,0
"ENSG00000288020",0,0,0,0,0,0
"ENSG00000288021",0,0,0,0,0,0
"ENSG00000288022",0,0,0,0,0,1
"ENSG00000288023",2.167,4.877,4.596,4.704,1.67,4.879
"ENSG00000288024",0,0,0,0,0,0
"ENSG00000288025",0.999,0,4,5.005,3.013,0
"ENSG00000288026",0,2,2,2,0,0
"ENSG00000288028",2.419,15.839,3.033,10.189,9.005,7.864
"ENSG00000288029",0,1.381,0,3.839,1.019,6.111
"ENSG00000288030",0,0,0,0,0,0
"ENSG00000288031",0,0,0,4.827,0,0
"ENSG00000288032",1.001,3.002,0,0,0,0
"ENSG00000288033",31.894,9.496,19.524,8.528,48.472,9.824
"ENSG00000288034",0,0,0,0,0,0
"ENSG00000288035",0,0,0,0,1,0
"ENSG00000288036",0,0,0,0,0,0
"ENSG00000288037",0,0,1,0,0,0
"ENSG00000288038",0,0,0,0,0,0
"ENSG00000288039",0,2,0,0,0,0
"ENSG00000288040",0,22.854,10.712,14.749,6.219,13.472
"ENSG00000288041",0,0,0,0,0,0
"ENSG00000288042",0,0,0,0,0,0
"ENSG00000288043",1,0,12,1,4,0
"ENSG00000288044",7,9,8,5,13,4
"ENSG00000288045",1,0,0,0,0,0
"ENSG00000288046",0,8.415,12.938,5.171,11.086,5.5
"ENSG00000288047",18,2,19,0,39.999,4
"ENSG00000288048",0,1.162,3,0,3.156,0
"ENSG00000288049",14.145,6.247,13.927,7.493,11.144,2
"ENSG00000288050",0,1,0,0,0,0
"ENSG00000288051",0,2.977,0,0.922,0,0.958
"ENSG00000288052",0,1.07,0,4.289,0,3.174
"ENSG00000288053",0,0,0,0,0,0
"ENSG00000288054",2.024,1.001,3,2,0,0
"ENSG00000288055",0,0,0,0,0,0
"ENSG00000288056",2,1,3,3,4,0
"ENSG00000288057",0,0,0,0,0,0
"ENSG00000288059",0,0,0,0,0,0
"ENSG00000288060",0,0,0,0,0,0
"ENSG00000288061",9,5,23,0,14,5
"ENSG00000288062",0,0,1,0,2,1
"ENSG00000288063",0,0,0,0,0,0
"ENSG00000288064",0,0,0,0,0,0
"ENSG00000288065",0,0,0,0,0,0
"ENSG00000288066",0,2.313,4.371,2.835,2.141,6.319
"ENSG00000288067",4.892,29.609,46.769,39.927,23.968,29.918
"ENSG00000288068",5.912,3.73,3.712,0,3.095,5.941
"ENSG00000288069",0,0,0,0,0,0
"ENSG00000288070",0,0,0,0,0,0
"ENSG00000288071",3.72,4.996,1.291,5.159,6.513,0.979
"ENSG00000288072",0,0,0,0,0,0
"ENSG00000288073",4,0,1,0,3,0
"ENSG00000288074",0,0,0,0,0,0
"ENSG00000288075",33.033,51.492,56.266,38.535,88.602,37.886
"ENSG00000288076",48,2,15,1,43,0
"ENSG00000288077",0,1,0,0,0,0
"ENSG00000288078",6.906,9.818,0,5.997,6.823,1.999
"ENSG00000288079",0,0,0,0,0,0
"ENSG00000288080",0,0,0,0,0,0
"ENSG00000288081",0,0,0,0,0,0
"ENSG00000288082",0,1,1,2,2,3
"ENSG00000288083",0,0,0,0,0,0
"ENSG00000288084",3.296,0,2.924,2.015,3.336,3.715
"ENSG00000288085",0,0,0,0,0,0
"ENSG00000288086",1,0,1,0,0,0
"ENSG00000288087",0,3.922,0.996,3.38,0,1.022
"ENSG00000288088",0,0,0,0,0,0
"ENSG00000288089",0,0,0,0,0,0
"ENSG00000288090",0,1,0,0,0,0
"ENSG00000288091",9.083,13.993,19.28,4.206,22.404,1.183
"ENSG00000288092",0,0,0,0,0,0
"ENSG00000288093",1,22.824,19.998,9.31,12.93,9.398
"ENSG00000288094",0,0,0,0,0,0
"ENSG00000288095",1,5.507,0,2.917,2,5.101
"ENSG00000288096",2.496,29.374,23.424,54.249,11.139,2.485
"ENSG00000288097",0,0,0,0,0,0
"ENSG00000288098",0,0,0,0,0,0
"ENSG00000288099",1,5.221,8.869,8.303,3.302,3.189
"ENSG00000288100",0,0,0,0,0,0
"ENSG00000288101",0,0,0,0,0,0
"ENSG00000288102",0,0,0,0,0,0
"ENSG00000288103",0,0,0,0,0,0
"ENSG00000288104",0,2,1.925,0,0,0
"ENSG00000288105",13.027,12.192,6.78,12.498,25.438,11.566
"ENSG00000288106",1,0,0,0,0,0
"ENSG00000288107",3.237,18.896,3.311,0,2.018,1
"ENSG00000288108",0,0,0,0,0,0
"ENSG00000288109",0,0,0,0,0,0
"ENSG00000288110",0,0,0,0,0,0
"ENSG00000288111",0,1,0,0,0,0
"ENSG00000288139",0,0,0,0,0,0
"ENSG00000288153",0,0,0,0,0,0
"ENSG00000288156",10.663,87.966,265.103,70.834,208.178,32.275
"ENSG00000288162",0,0,2,0,0,0
"ENSG00000288172",0,0,0,0,0,0
"ENSG00000288177",0,0,0,0,0,0
"ENSG00000288187",4,1,7,0,4,6
"ENSG00000288208",0,3.209,0,11.678,0,0
"ENSG00000288218",1.455,2,0,0,0,0
"ENSG00000288225",0,0,0,0,0,0
"ENSG00000288234",0,0,0,0,0,0
"ENSG00000288245",0,0,0,0,0,0
"ENSG00000288252",0,0,0,0,0,0
"ENSG00000288253",6.886,2.407,9.439,2.078,2.194,0
"ENSG00000288255",0,0,0,1,0,0
"ENSG00000288258",0,0,0,0,0,0
"ENSG00000288262",0,0,1.819,0,1.084,0
"ENSG00000288266",0,0,0,0,0,0
"ENSG00000288271",0,0,0,0,5.791,0
"ENSG00000288300",0,0,0,0,0,0
"ENSG00000288302",0,5,22,17,18,1
"ENSG00000288321",1,0,0,0,0,0
"ENSG00000288330",0,1,0,0,0,0
"ENSG00000288349",13.208,175.228,500.681,142.93,138.846,58.285
"ENSG00000288398",5.9,36.759,30.674,21.484,25.299,27.971
"ENSG00000288437",1,0,0,1,5,1
"ENSG00000288459",0,0,0,0,0,0
"ENSG00000288473",0,0,23.388,0,0,0
"ENSG00000288520",3.989,0,0,0,0,0
"ENSG00000288523",0,0,0,0,0,0
"ENSG00000288524",0,9,2,6,0,0
"ENSG00000288525",0,0,0,0,0,0
"ENSG00000288526",0,1,1,0,2,0
"ENSG00000288527",0,0,0,0,0,0
"ENSG00000288528",0,1,1,2,3,1
"ENSG00000288529",4.032,0,9.821,2.057,0,0
"ENSG00000288530",0,0,0,0,0,0
"ENSG00000288531",1,0,3.001,13,4,1
"ENSG00000288532",0,0,0,0,0,0
"ENSG00000288533",0,4.984,1.305,0,0,0
"ENSG00000288534",1456.616,0,461.427,535.637,864.609,302.291
"ENSG00000288535",0,0,0,0,0,0
"ENSG00000288536",0,1.003,0.859,0,0,0
"ENSG00000288537",0,0,0,0,0,0
"ENSG00000288538",1.009,27.948,8.111,24.201,4.962,11.314
"ENSG00000288539",0,0,0,0,0,0
"ENSG00000288540",0,0,0,0,0,5
"ENSG00000288542",0,0,0,0,0,20.586
"ENSG00000288543",0,0,0,0,0,0
"ENSG00000288545",0,0,0,0,0,0
"ENSG00000288548",2,1,0,0,0,1
"ENSG00000288549",0,2,0,0,1,0
"ENSG00000288550",0,0,0,0,14.09,0
"ENSG00000288551",0,1.02,0,0,0,0
"ENSG00000288552",1.931,1,2.05,0,0,3
"ENSG00000288553",0,0,0,0,0,0
"ENSG00000288554",0,0,0,0,0,0
"ENSG00000288555",0,0,0,0,2,0
"ENSG00000288556",0.999,2.995,1,0,0,0
"ENSG00000288557",0,0,1.607,0,1.161,3.032
"ENSG00000288559",8,4,15,2,4,16
"ENSG00000288560",0,1,1,0,0,0
"ENSG00000288561",0,0,0,0,0,0
"ENSG00000288562",0,5.655,3.292,6.853,4.009,3.803
"ENSG00000288563",0,0,0,0,0,0
"ENSG00000288564",0,0,0,0,0,0
"ENSG00000288565",0,9.009,2.864,6.552,0,3.426
"ENSG00000288566",0,0,0,0,0,0
"ENSG00000288567",0,0,0,0,0,0
"ENSG00000288570",0,0,1.412,9.844,4.774,0
"ENSG00000288571",0,1.995,0,0,2,0
"ENSG00000288573",3,1,3,1,1,0
"ENSG00000288574",0,0,0,0,0,0
"ENSG00000288575",0,0,0,0,0,0
"ENSG00000288576",0,0,0,0,0,0
"ENSG00000288577",1.199,9.372,4.408,5.63,0,7.986
"ENSG00000288578",0,0,0,0,0,0
"ENSG00000288579",2,3,0,3.757,1.978,2
"ENSG00000288580",0,1.069,3.291,2.004,2.089,0
"ENSG00000288581",0,0,0,0,0,0
"ENSG00000288582",0,0,0,0,0,0
"ENSG00000288583",6,0,0,0,6,0
"ENSG00000288584",0,5.852,0,1.952,0,0
"ENSG00000288585",0,9.252,2.093,9.762,0,0
"ENSG00000288586",3,0,0,0,3,0
"ENSG00000288587",1.316,60.402,52.66,127.835,24.512,40.69
"ENSG00000288588",0,0,0,0,1,0
"ENSG00000288589",0,0,0,0,0,0
"ENSG00000288591",12.887,1.542,0,1.855,0,0
"ENSG00000288592",0,2.326,0,0,0,0
"ENSG00000288593",0,1,0,0,0,0
"ENSG00000288595",15.667,0,17.076,11.555,8.919,1.324
"ENSG00000288597",35.21,11.053,24.593,27.563,36.141,10.375
"ENSG00000288598",4.978,7.518,8.031,17.775,8.91,9.264
"ENSG00000288600",1,0,0,0,1,1
"ENSG00000288604",8,25,8,18,13,6
"ENSG00000288605",0,0,3.004,0,0,0
"ENSG00000288606",0,0,0,0,0,0
"ENSG00000288608",0,0,0,0,0,0
"ENSG00000288610",0,0,0,3,3,0
"ENSG00000288612",1,23,44,55,25,15
"ENSG00000288614",0,0,0,0,0,5.248
"ENSG00000288615",0,3,2,3,2,2
"ENSG00000288618",0,1,1,0,0,0
"ENSG00000288620",0,0,7.621,0,0,0
"ENSG00000288623",0,0,0,0,0,0
"ENSG00000288625",0,0,0,0,0,0
"ENSG00000288626",0,0,0,0,0,0
"ENSG00000288627",0,0,0,0,0,0
"ENSG00000288629",0,0,0,0,0,0
"ENSG00000288632",13.268,110.297,60.714,114.994,42.547,0
"ENSG00000288633",0,0,0,0,0,0
"ENSG00000288634",0,0,0,0,0,0
"ENSG00000288635",0,0,0,2.006,0,0
"ENSG00000288636",0,0,0,0,0,0
"ENSG00000288637",0,4.936,5.64,1.12,6.121,1.629
"ENSG00000288640",21.534,259.062,31.374,72.616,24.441,38.483
"ENSG00000288643",0,0,0,0,0,0
"ENSG00000288644",11.434,11.676,14.41,10.334,21.859,4.156
"ENSG00000288645",0,0,0,5.788,0,0
"ENSG00000288646",23.548,2.117,8.389,6.507,4.581,1.091
"ENSG00000288648",0,0,0,0,0,0
"ENSG00000288654",0,0,0,0,0,0
"ENSG00000288656",0,0,0,0,0,0
"ENSG00000288657",0,0,0,0,0,0
"ENSG00000288658",0,62,1,63,2,4
"ENSG00000288659",0,0,0,0,2,0
"ENSG00000288661",3.428,0,0,0,0,5.125
"ENSG00000288662",0,0,0,0,0.956,0
"ENSG00000288663",26.896,83.182,51.272,106.602,39.661,17.049
"ENSG00000288665",0,0,0,0,0,0
"ENSG00000288667",0,0,0,0,0,0
"ENSG00000288669",0,5.084,0,5.224,3.252,0
"ENSG00000288670",10.485,19.57,34.258,13.083,34.085,17.462
"ENSG00000288671",15.516,10.514,15.418,5.184,13.418,7.182
"ENSG00000288674",1.733,31.358,21.241,38.088,27.855,0
"ENSG00000288678",0,0,0,0,0,0
"ENSG00000288679",8.522,2,4,3.004,2.262,1
"ENSG00000288680",0,1,0,1,0,0
"ENSG00000288681",0,0,0,0,0,0
"ENSG00000288683",3.815,6.137,0,4.057,0,9.199
"ENSG00000288684",181.624,78.187,134.921,62.045,132.04,75.784
"ENSG00000288685",0,1.169,1.159,0,4,0
"ENSG00000288686",3.809,0.981,1.73,0,0,0
"ENSG00000288690",0,0,0,0,0,0
"ENSG00000288691",0,0,0,0,0,0
"ENSG00000288692",0,0,2.092,7.353,1.122,0
"ENSG00000288694",0,2.501,0,0,0,3.059
"ENSG00000288695",0,2.539,8.692,4.428,0,0
"ENSG00000288696",1.015,1.299,0,1.05,0,0
"ENSG00000288697",0,0,0,0,0,0
"ENSG00000288698",11.786,0,0,0,11.205,0
"ENSG00000288699",48.88,0,0,0,0,0
"ENSG00000288700",0,39.789,74.848,14.335,8.119,0
"ENSG00000288703",1.13,38.921,6.298,6.2,4.225,7.919
"ENSG00000288704",0,2,8,0,5,0
"ENSG00000288706",3807.134,1430.591,1421.077,1346.113,2320.203,729.445
"ENSG00000288707",0,0,0,1,0,0
