"","WT_1.gProcessedSignal","WT_2.gProcessedSignal","RNA5_TLR4_1.gProcessedSignal","RNA5_TLR4_2.gProcessedSignal"
"FDXR",12.3864341213826,12.6766231117541,12.3916428481675,12.2960004254586
"MRPL12",12.4539929186117,12.4527381863399,12.4202300115167,12.4202300115167
"SAT2",12.5482793183652,12.3135423351653,12.4598122947365,12.4229563964776
"PHGDH",12.6574991370984,12.372037782262,12.2983467651467,12.4093688979486
"SHARPIN",12.3959003927503,12.1977231408699,12.5715889119792,12.57125486301
"CTNS",11.9505613166603,12.0664810713661,12.8535076158014,12.8621876647039
"LAS1L",12.3805611384509,12.5317168676301,12.3268475489343,12.4772247878874
"TUG1",12.398364682219,12.4429695663004,12.398364682219,12.4762987106992
"HIST1H2BL",12.3846802581485,12.2656334973004,12.3570801933074,12.7063185019697
"NBPF11",11.9642399979437,12.2307668514981,12.6737575569836,12.8394777061794
"BZW2",12.7497569817414,12.9533397803142,11.9914021564178,12.0090147306951
"GNL3L",12.2386398158238,12.569116983329,12.4212584509041,12.468068023126
"C12orf57",12.3685146173219,12.114135520606,12.6192906193152,12.592133404957
"HGD",12.187385726354,11.9396111228286,12.865897365319,12.695539467846
"TPX2",12.4199507653959,12.5724474303136,12.3520976753156,12.3431562867638
"PTBP3",12.1281634468237,12.2516269062465,12.813549967533,12.4923508879555
"SLC2A1",12.6818005500316,12.4849201496403,12.2709612595039,12.2446123018357
"PFDN1",12.4830927835562,12.4035568835133,12.441456388656,12.3477779361868
"RNF11",12.5104368673252,12.5015002047065,12.4294700953343,12.2334435821797
"CTNNBIP1",12.7045662913001,12.4268676600676,12.2386398158238,12.3022153227557
"EEF1AKNMT",12.4598122947365,12.5444428042488,12.277648143744,12.3895068966654
"MAP2K3",12.6069584710953,12.6321916521785,12.2952101064316,12.1346655168409
"TPR",12.2511413898002,12.288769645457,12.526494504784,12.5994807904595
"METTL5",12.3073073827654,12.6130314333539,12.3931830039018,12.3520976753156
"METTL26",12.3594849967173,12.2301942850295,12.5399186021107,12.5358841980186
"SF3B3",12.2526119338085,12.41866764808,12.451943732765,12.5390818449124
"DUSP23",12.4055072314228,12.5238675841177,12.3752410342064,12.3558578527446
"PUSL1",12.3994824569125,12.3443359317551,12.4199507653959,12.4948670302121
"FBRSL1",12.4892537331007,12.0727981099593,12.4772247878874,12.6091320425432
"SNAP47",12.4035568835133,12.4315597626938,12.4000956916671,12.4098481206139
"ST13",12.2632982740138,12.2901626183948,12.5197531715223,12.5677601086467
"PSMD13",12.520183159183,12.5522278740824,12.3011662081121,12.2656334973004
"COX5B",12.4575827976483,12.3689692756565,12.3598890848724,12.4527381863399
"TRIM16L",11.9675604306887,12.0512136889902,12.936587773373,12.682410628618
"JAGN1",12.303921376352,12.2921966657884,12.5121253898798,12.5238675841177
"SRP9",12.4737331112782,12.4981350545005,12.3884166080033,12.2709612595039
"DGCR2",12.3943970754322,12.2978649346829,12.433985564149,12.4981350545005
"DPCD",12.4258957844311,12.1982881955378,12.4479194019622,12.5522278740824
"SNHG19",12.1688096514593,12.1867834118259,12.5534737687236,12.7119992745168
"HMBS",12.5632205606009,12.5459862564682,12.2296633668032,12.2813225067694
"GLG1",12.5128053149102,12.541657646906,12.2590669136121,12.3004345459046
"CBX5",12.3807776526786,12.3155068130614,12.3908930123317,12.5143123103606
"MID1IP1",12.3468016813908,12.5128053149102,12.4050409614968,12.3325692378278
"SPATS2L",12.524979351526,12.4882158399415,12.2949918171313,12.288769645457
"SURF4",12.6766231117541,12.5056781086347,12.2252153440559,12.1814320884761
"BOP1",12.2834966003247,12.5744750144981,12.3214778804926,12.4065860728921
"XPO7",12.3222507060603,12.4284919915866,12.3685146173219,12.4628280471406
"HYPK",12.5459862564682,12.8005148787333,12.1189664809947,12.1153761408049
"RPP25L",12.2952101064316,12.4588257178722,12.4057244299227,12.4184924244454
"UBALD2",12.5976041866857,12.4628280471406,12.2554672950387,12.2615995951071
"NUDC",12.3796999612252,12.7146216221018,12.20292528006,12.268690636755
"UQCC2",12.2801880948979,12.241105682061,12.4556058210355,12.588366415039
"LINC02601",12.5699240526342,12.3222507060603,12.288769645457,12.3837089155116
"TIMMDC1",12.6467363420479,12.9018300622635,12.0156080285423,11.9990158234137
"JOSD1",12.4137300974318,12.57125486301,12.2960004254586,12.2792413713397
"MBD2",12.4691942471129,12.5615048618473,12.3135423351653,12.2154915458586
"EEF1A2",12.5464671587639,12.1197069661831,12.4308326349431,12.4588257178722
"SPG21",12.3598890848724,12.3895068966654,12.3716562555219,12.4338157071771
"CLU",12.5818636658353,11.7698428526936,12.7032426456643,12.4967609677363
"PSMD11",12.4855918749825,12.5556612660129,12.3149699792734,12.1954075231065
"TRIP13",12.2274674245869,12.6786528422748,12.3410833856129,12.3040387237127
"MCUR1",12.569116983329,12.6365415017903,12.1649083662056,12.1789771861269
"TOMM34",12.3118929368076,12.5937005542101,12.3031310980379,12.3405022310697
"FASN",12.8886950902851,12.4997032256538,12.0441476483722,12.1135992080662
"CNN3",12.3431562867638,12.4199507653959,12.470703371668,12.3116698974912
"PLA2G15",12.4264139915403,12.3118929368076,12.4491279591934,12.3527804260816
"LUC7L",12.3113305228166,12.5407360646171,12.373746418993,12.3135423351653
"EN2",12.6319428681492,12.3169013630108,12.223847167731,12.3653542273889
"STK24",12.4491279591934,12.3964650238364,12.4043637075529,12.2879841009272
"IARS2",12.2933810541026,12.4294700953343,12.4264139915403,12.3818206430305
"SNRPA",12.2867568844373,12.3884166080033,12.4338157071771,12.4196841715816
"EXTL3",12.3145098634544,12.3204976340265,12.4566489608388,12.4369235923217
"CEMIP2",12.460243050149,12.4011288097459,12.5111221372627,12.1504088704443
"LAMTOR4",12.4981350545005,12.2536199648076,12.3157551838728,12.454948108208
"PPP6R3",12.4628280471406,12.329759950381,12.4151867891679,12.3083477636993
"RTCB",12.4566489608388,12.5632205606009,12.241105682061,12.2501764041406
"AIFM1",12.4057244299227,12.3570801933074,12.41866764808,12.3273396171826
"COA6",12.3758982519328,12.6123002375024,12.2446123018357,12.2737588974256
"BMP8B",11.8685302996608,12.0156080285423,12.7713825138013,12.849698097044
"DNMT1",12.4043637075529,12.6051116539913,12.2656334973004,12.2288821751212
"TXNDC5",12.3244842421601,12.4057244299227,12.450128276771,12.3183682315058
"LAT2",12.7077357930938,12.549695679729,12.0714353971256,12.1694999341351
"LYPLA1",12.3399145696596,12.5886886003985,12.366265120252,12.20292528006
"NACC1",12.4479194019622,12.4485732369617,12.3055983027627,12.2948090451015
"TRIP6",12.2374089421346,12.1333374933373,12.5482793183652,12.5778272697954
"MRPS9",12.3066186474969,12.3666693589165,12.3818206430305,12.4386052476902
"TBC1D10B",12.4166584066482,12.3801445652057,12.3155068130614,12.373746418993
"TELO2",12.4614141901758,12.594405879448,12.1846690180014,12.2342981508809
"EXOSC4",12.2221159062772,12.3214778804926,12.4855918749825,12.4429695663004
"NOTCH2",12.2960004254586,12.3325692378278,12.5104368673252,12.3222507060603
"ITM2B",12.3183682315058,12.3653542273889,12.4645786193475,12.3128568544648
"TAF9",12.3443359317551,12.3250551907732,12.4229563964776,12.3666693589165
"RPUSD1",12.3091622950774,12.2095964352402,12.4907650295331,12.4485732369617
"PITPNB",12.5086522012978,12.4907650295331,12.2452624823931,12.2005195467228
"CDK11A",12.4362032559894,12.588366415039,12.2095964352402,12.1944670036065
"SLC12A7",12.329759950381,12.3789289642563,12.3477779361868,12.3682466750442
"RNF149",12.0968297183578,12.218890758236,12.6252298297493,12.4798873570833
"PPM1F",12.3369429810029,12.4939115908455,12.3128568544648,12.2622145019676
"GUSB",12.4527381863399,12.3931830039018,12.2526119338085,12.3066186474969
"SNORA57",12.1989207472195,11.7942721143343,12.604318576935,12.8064925285446
"ACOT13",12.3621224082373,12.4338157071771,12.303921376352,12.303921376352
"ZNHIT3",12.4512013523504,12.4116212184171,12.2921966657884,12.2311498039816
"MRPS10",12.3011662081121,12.3422364030913,12.2991779312882,12.4362032559894
"PPP1R15B",12.5228607207639,12.3943970754322,12.334389177091,12.1205935605438
"ZNHIT1",12.4633509964433,12.268690636755,12.2867568844373,12.3498364658568
"MRPL28",12.3410833856129,12.2914699633598,12.3561514414998,12.3783269975951
"PPP1R18",12.0945278741671,12.7793885263925,12.2342981508809,12.2550493823788
"RDH11",12.6871784001456,12.6748177557153,12.0294274340562,11.9687366105175
"IPO7",12.2948090451015,12.176318461705,12.3994824569125,12.488759787541
"DIMT1",12.2889659450202,12.526494504784,12.3293465157706,12.2126786334607
"CEP55",12.3644317875096,12.3959003927503,12.2852181472518,12.3091622950774
"SF3A3",12.3083477636993,12.4710990964776,12.2792413713397,12.2949918171313
"CD99L2",12.5624528746466,12.2550493823788,12.2006398881285,12.334389177091
"TEDC1",12.1925622853275,12.3846802581485,12.3113305228166,12.4593678544964
"CERS2",12.1451844901381,12.4219406308671,12.4284919915866,12.3486933316903
"PFKM",12.3014242100678,12.4598122947365,12.3127244742181,12.2699429436457
"ARFRP1",12.2452624823931,12.3193385151508,12.3204976340265,12.451943732765
"SNX12",12.3761095598966,12.3594849967173,12.3431562867638,12.2536199648076
"TMEM161A",12.3705768486141,12.4894822456881,12.147494271286,12.3037008273529
"TGS1",12.3549599383636,12.4512013523504,12.2602014307374,12.2430310190033
"MAP2K7",12.3169013630108,12.3040387237127,12.3308187372844,12.3510055569848
"SUMO1",12.3922390664542,12.2369454445209,12.3594849967173,12.3113305228166
"PLS3",12.1694999341351,12.5254334528744,12.460243050149,12.1325222492282
"RHOC",12.41866764808,12.2889659450202,12.3193385151508,12.2554672950387
"FOXD3-AS1",12.5189492519418,12.3244842421601,12.3083477636993,12.1170405694224
"TADA3",12.5317168676301,12.4622642672035,12.1532379372885,12.1143921131488
"COPB1",12.3128568544648,12.3837089155116,12.2969189533788,12.2590669136121
"HADH",12.3193385151508,12.2948090451015,12.3250551907732,12.310413500567
"TNFSF9",12.6686159999445,11.8855500595915,12.2005195467228,12.491826538421
"CIAO2B",12.3055983027627,12.328969705827,12.3183682315058,12.2889659450202
"ADGRE5",12.2288821751212,12.2123166602268,12.3399145696596,12.4575827976483
"MRPS26",12.1998054192918,12.1773841663447,12.4272756292338,12.4294700953343
"RALBP1",12.2813225067694,12.3259053172343,12.3783269975951,12.2470943151767
"CPTP",12.2470943151767,12.1780585829334,12.3951470725822,12.412045449138
"GATD1",12.2159887692007,12.4403373761915,12.2357149097995,12.3369429810029
"RABEPK",12.0882877732457,12.4229563964776,12.3673707926931,12.3399145696596
"CAMK2N1",12.6451189624853,12.5482793183652,11.8947493622872,12.1215424817583
"NENF",12.1894233204084,12.0619121803668,12.468068023126,12.4892537331007
"SPAG5",12.4622642672035,12.4633509964433,12.0838546125667,12.1982881955378
"ANGPTL4",11.7389104259856,11.6200541983398,13.0528990998853,12.7955862397544
"IGF2BP3",12.6726869698239,12.6943984964308,11.8036049789998,12.0340992324838
"MORF4L2",12.2590669136121,12.3083477636993,12.3959003927503,12.2392705571516
"PSMD3",12.4369235923217,12.4391551930726,12.2144189137955,12.1023377865062
"TIMM50",12.3336421842249,12.3477779361868,12.1587782211829,12.3517809185318
"XRCC5",12.3884166080033,12.3722611701867,12.2419500555238,12.1846690180014
"ABRACL",12.3783269975951,12.5646923082661,12.1360272089417,12.1075302622061
"SMARCB1",12.3263595452838,12.2334435821797,12.2674706032071,12.3549599383636
"DAZAP1",12.1907884481826,12.1769398799703,12.3392786187398,12.4737331112782
"GPS2",12.3301364843056,12.1621746344659,12.3180917883524,12.3673707926931
"COA4",12.1051112262047,12.5327867379843,12.2847619187755,12.2545779377911
"PTDSS2",12.1954075231065,12.2041510061257,12.363957400058,12.4128219374223
"FHOD3",12.3900824478881,12.3410833856129,12.2405290353399,12.1929730575146
"DNLZ",12.3477779361868,12.488759787541,12.1281634468237,12.1989207472195
"DEF8",12.3498364658568,12.3293465157706,12.2801880948979,12.1966895767726
"UHRF1",12.3517809185318,12.3864341213826,12.2138738840517,12.201311922417
"VSX1",12.5736120986435,12.2364687370799,12.2110826095363,12.1291495402672
"ZNF444",12.2006398881285,12.1121387427305,12.4108518332345,12.4264139915403
"HDLBP",12.226163732286,12.1552162134066,12.3805611384509,12.3830160905562
"NIPA2",12.3386270373466,12.3673707926931,12.2756144231442,12.1628305763775
"LINC01116",12.0404774659794,12.3783269975951,12.3491961255684,12.3659717076727
"MCMBP",12.3362657158216,12.2622145019676,12.2430310190033,12.2877120830548
"PCNP",12.3520976753156,12.2386398158238,12.3761095598966,12.1598431166865
"CDC16",12.3242286673201,12.3468016813908,12.1961379430884,12.2561611448204
"SMARCC2",12.1200213280685,12.3228335499642,12.3538668947311,12.3259053172343
"LRFN4",11.9839913527377,12.1051112262047,12.4830927835562,12.5482793183652
"GTF3C2",12.176318461705,12.2446123018357,12.3830160905562,12.3127244742181
"USB1",12.1649083662056,12.4479194019622,12.328969705827,12.1734719851136
"LTA4H",12.1879379777815,12.1598431166865,12.4391551930726,12.3204976340265
"HIST1H3A",12.3037008273529,12.1235105229613,12.3325692378278,12.3456421430201
"RBM14",12.2814931401373,12.4245883845216,12.1773841663447,12.2209954946591
"XBP1",12.4762987106992,12.3685146173219,12.1797204889529,12.079787310918
"MIEF1",12.2369454445209,12.4093688979486,12.2295094765975,12.2274674245869
"GPSM1",12.1799923733339,11.957404265699,12.5436505341967,12.4199507653959
"NUS1",12.2729195446335,12.0423424550168,12.4512013523504,12.3314218022217
"DNAJA3",12.1585181699228,12.3604208749899,12.3037008273529,12.2719781662524
"TMEM248",12.2487671733736,12.2813225067694,12.3244842421601,12.2386398158238
"SLC25A32",12.28946623069,12.1099891025237,12.3510055569848,12.3339920933367
"SH3KBP1",12.0901225859808,12.3386270373466,12.2940715435567,12.3570801933074
"CRYBB2P1",11.5959475781352,11.7720481484736,12.790832648423,12.9130434640458
"HSPB11",12.2342981508809,12.3405022310697,12.2561611448204,12.2405290353399
"CTSD",12.1250800743788,11.7487063786497,12.5736120986435,12.6168974617275
"EIF1AY",12.2822491130614,12.3621224082373,12.2177339510882,12.1998054192918
"PSAP",12.1789771861269,11.970826403187,12.5327867379843,12.377120167621
"NFE2L1",12.334389177091,12.3273396171826,12.2901626183948,12.1064384764008
"PPP1R9B",12.1705774460578,12.2199848443145,12.3022153227557,12.363957400058
"GEMIN6",12.1982881955378,12.4452292612833,12.2458280847737,12.167295400001
"ENAH",12.1207922787069,12.1579009138211,12.4628280471406,12.3145098634544
"NUSAP1",12.2847619187755,12.2056891968365,12.2615995951071,12.2852181472518
"PML",12.4184924244454,12.5063211617503,12.076401882469,12.0321555555559
"CASP4",12.3228335499642,12.4556058210355,12.1867834118259,12.0652944411152
"SS18L2",12.1843157646893,12.3796999612252,12.2914699633598,12.1748740313525
"SERPINB6",12.2482709566653,11.979547237206,12.3870057229685,12.4151867891679
"lnc-RP11-410N8.4.1-2",12.4645786193475,12.3716562555219,12.099496407887,12.0923171168096
"TBCD",12.2877120830548,12.1212899029336,12.2364687370799,12.3796999612252
"ACAT1",12.08747906181,12.0833226726881,12.4633509964433,12.3908930123317
"PAFAH1B1",12.2512513874349,12.4028669536947,12.1998054192918,12.1676929026815
"ARHGDIA",12.2615995951071,12.3598890848724,12.1894233204084,12.2095964352402
"EIF3F",12.1058077110407,12.1170405694224,12.4028669536947,12.3916428481675
"LCE1A",12.7238778355591,12.3145098634544,11.9940061430718,11.9837195452678
"SLBP",12.3308187372844,12.1907884481826,12.329759950381,12.1554492785363
"MAPRE1",12.2311498039816,12.3180917883524,12.3076990077374,12.1486335170342
"TMEM238",12.433985564149,11.9476260170702,12.2438009061491,12.3758982519328
"MEA1",12.3570801933074,12.3263595452838,12.1089902126153,12.2034566075782
"HIRIP3",12.4000956916671,12.2860197544802,12.0676140480903,12.2419500555238
"ACACA",12.6290881268992,12.5111221372627,11.8896284934111,11.9518554661242
"EMC8",12.2185606033933,12.3972262713672,12.2041510061257,12.1552162134066
"ARL8A",12.2786449999456,12.187385726354,12.3301364843056,12.1716029400771
"SPP1",12.2550493823788,11.6954030576084,12.4849201496403,12.5290676609651
"P3H3",12.3392786187398,12.1143921131488,12.2307668514981,12.274914307808
"lnc-C9orf103-1",12.1535964560247,11.9205734940772,12.2834966003247,12.6015532149858
"PLEKHB2",12.3180917883524,12.4948670302121,12.0596343078931,12.0838546125667
"PRMT7",12.3250551907732,12.3561514414998,12.1256725822558,12.1364220113773
"ACO2",12.288769645457,12.4762987106992,12.0534437731373,12.1212899029336
"UXT",12.3232149585542,12.1388498528805,12.174147712823,12.3031310980379
"PBK",12.4391551930726,12.4837163545142,12.0357606264281,11.9675604306887
"WWTR1",12.4272756292338,12.3362657158216,12.0664810713661,12.0955529234159
"BUD23",12.2295094765975,12.2482709566653,12.1977231408699,12.2487671733736
"FOXP1",12.2056891968365,12.223847167731,12.2545779377911,12.2281480942833
"ACAD9",12.3293465157706,12.2154915458586,12.2038088904181,12.1618460970096
"ACTL6A",12.2768661517943,12.3055983027627,12.1795077580981,12.1459388199914
"CD320",12.2296633668032,12.0688591465874,12.268690636755,12.3392786187398
"ERCC1",12.1504088704443,12.0968297183578,12.3259053172343,12.3232149585542
"PAM",12.1748740313525,11.7350280689116,12.5807410379542,12.3972262713672
"SNAPC2",12.2334435821797,12.1554492785363,12.2369454445209,12.2602014307374
"CDT1",12.5724474303136,12.1291495402672,12.0949464272786,12.0831410053561
"LSM8",12.3268475489343,12.3431562867638,12.096058921401,12.1128185676896
"lnc-FARS2-2",12.2530909066356,12.1516298074624,12.1554492785363,12.3180917883524
"POLR3H",12.3314218022217,12.033469510938,12.3405022310697,12.1728126728438
"DDX27",12.2138738840517,12.3951470725822,12.1651330981279,12.1037227431147
"TXNDC9",12.2908634723899,12.3916428481675,12.2227601529463,11.9726094022155
"MNT",12.3870057229685,12.0735852426534,12.1333374933373,12.2801880948979
