Gene_Symbol,comparacion,fc,pval,direction
TUG1,RNA5_TLR4/WT,1.31762389098197,0.0479011354712023,up
IPW,Clon/WT,1.21400092154076,1.0,up
IPW,RNA7_FN1/WT,-1.34868215879353,0.736708784801003,down
IPW,RNA5_TLR4/WT,-1.18460429720226,0.327524516658603,down
SEC14L1,Clon/WT,-1.19961550548302,1.0,down
SEC14L1,RNA7_FN1/WT,-1.19458432017537,0.945764369155335,down
SEC14L1,RNA5_TLR4/WT,-1.14258572306422,0.501547813140189,down
LINC01237,Clon/WT,-1.15049039492608,1.0,down
LINC01237,RNA7_FN1/WT,-1.08647847131171,0.993809511887536,down
LINC01237,RNA5_TLR4/WT,-1.275358319115,0.336127848549753,down
SNHG14,Clon/WT,1.25836008764813,1.0,up
SNHG14,RNA7_FN1/WT,-1.002314298091,0.999928367935626,down
SNHG14,RNA5_TLR4/WT,-1.05419920966861,0.846295705401588,down
ZMIZ1-AS1,Clon/WT,-1.17503758634251,1.0,down
ZMIZ1-AS1,RNA7_FN1/WT,1.30692568108048,0.830640878939659,up
ZMIZ1-AS1,RNA5_TLR4/WT,-1.13357874175777,0.641991931532648,down
FLJ32255,Clon/WT,1.00180053592155,1.0,up
FLJ32255,RNA7_FN1/WT,1.10419795826608,0.987899525180865,up
FLJ32255,RNA5_TLR4/WT,-1.02196166644231,0.926533663280459,down
LOC642852,Clon/WT,-1.08659050224008,1.0,down
LOC642852,RNA7_FN1/WT,-1.21475498414375,0.937263415822011,down
LOC642852,RNA5_TLR4/WT,-1.2003876402045,0.46278180352735,down
NBAT1,Clon/WT,-1.17170615712648,1.0,down
NBAT1,RNA7_FN1/WT,-1.2004956702612,0.955713731442842,down
NBAT1,RNA5_TLR4/WT,-1.25120749563687,0.471872370089855,down
CA5BP1,Clon/WT,-1.13091256021472,1.0,down
CA5BP1,RNA7_FN1/WT,-1.24748349970938,0.879900095527968,down
CA5BP1,RNA5_TLR4/WT,-1.27413411685983,0.107130260273868,down
LINC01806,Clon/WT,-1.31569865622021,1.0,down
LINC01806,RNA7_FN1/WT,1.01443369383986,0.999928367935626,up
LINC01806,RNA5_TLR4/WT,-1.29815637179677,0.135313567749899,down
LINC00662,Clon/WT,1.36288107664799,1.0,up
LINC00662,RNA7_FN1/WT,1.31360781665708,0.850122791432013,up
LINC00662,RNA5_TLR4/WT,1.85295904275806,0.0088781812586611,up
X24,Clon/WT,1.18423145556587,1.0,up
X24,RNA7_FN1/WT,-1.20008259836461,0.946319587275891,down
X24,RNA5_TLR4/WT,1.45172502157652,0.0524531454647066,up
LOC101929709,Clon/WT,1.13373533958041,1.0,up
LOC101929709,RNA7_FN1/WT,-1.05401630152261,0.998207836043923,down
LOC101929709,RNA5_TLR4/WT,1.05191801540166,0.875193819997369,up
lnc-UBLCP1-4,Clon/WT,-1.11942852660819,1.0,down
lnc-UBLCP1-4,RNA7_FN1/WT,-1.1839464349938,0.960437594511748,down
lnc-UBLCP1-4,RNA5_TLR4/WT,-1.11987551002607,0.664344545590335,down
LINC-PINT,Clon/WT,1.26312064075624,1.0,up
LINC-PINT,RNA7_FN1/WT,2.88847070273642,0.0024028440352796,up
LINC-PINT,RNA5_TLR4/WT,3.04109696233238,7.11804538292747e-08,up
lnc-SNCA-2,Clon/WT,1.1166878658705,1.0,up
lnc-SNCA-2,RNA7_FN1/WT,1.12457708631442,0.985590127156894,up
lnc-SNCA-2,RNA5_TLR4/WT,-1.22422603472764,0.538155153774713,down
XLOC_l2_006673,Clon/WT,-1.07396530539227,1.0,down
XLOC_l2_006673,RNA7_FN1/WT,-1.06628851598294,0.996257777335341,down
XLOC_l2_006673,RNA5_TLR4/WT,1.02648403429195,0.9337910594179,up
FLJ46906,Clon/WT,-1.37660665078189,1.0,down
FLJ46906,RNA7_FN1/WT,-1.14078171823033,0.981209170808686,down
FLJ46906,RNA5_TLR4/WT,-1.42786341678709,0.112295387868358,down
MDM4,Clon/WT,-1.00211039885362,1.0,down
MDM4,RNA7_FN1/WT,1.04648241864841,0.998207836043923,up
MDM4,RNA5_TLR4/WT,1.3935520989,0.0082728590279442,up
CDYL2,Clon/WT,-1.77444199074004,0.126415629342261,down
CDYL2,RNA7_FN1/WT,1.08508100980569,0.991761448570479,up
CDYL2,RNA5_TLR4/WT,-1.08636160802965,0.640088978636805,down
EPCAM-DT,Clon/WT,-1.0634964702337,1.0,down
EPCAM-DT,RNA7_FN1/WT,-1.08743732177349,0.993809511887536,down
EPCAM-DT,RNA5_TLR4/WT,-1.19158815364186,0.603210686757147,down
X25,Clon/WT,1.02139518765729,1.0,up
X25,RNA7_FN1/WT,-1.75249308757693,0.239302146584645,down
X25,RNA5_TLR4/WT,-1.24895719461239,0.418440848190018,down
SNHG11,Clon/WT,1.13090783846012,1.0,up
SNHG11,RNA7_FN1/WT,1.46196183468866,0.588287669152442,up
SNHG11,RNA5_TLR4/WT,-1.04245165144131,0.891041738781436,down
UBA6-AS1,Clon/WT,1.32159143029055,1.0,up
UBA6-AS1,RNA7_FN1/WT,1.6356266942298,0.398061184031066,up
UBA6-AS1,RNA5_TLR4/WT,1.50742595214052,0.112800191189161,up
lnc-KIAA0020-1,Clon/WT,1.20957069526305,1.0,up
lnc-KIAA0020-1,RNA7_FN1/WT,1.01803446587495,0.999928367935626,up
lnc-KIAA0020-1,RNA5_TLR4/WT,-1.02180369161807,0.951506119400392,down
LINC00942,Clon/WT,1.05493238504059,1.0,up
LINC00942,RNA7_FN1/WT,-1.04263874377367,0.999127731575614,down
LINC00942,RNA5_TLR4/WT,1.26715958960469,0.351024671020482,up
FAM200B,Clon/WT,-1.05866850756444,1.0,down
FAM200B,RNA7_FN1/WT,1.25263893327331,0.86703135795246,up
FAM200B,RNA5_TLR4/WT,-1.1648807442658,0.363942854132552,down
LINC00211,Clon/WT,-1.00659997158965,1.0,down
LINC00211,RNA7_FN1/WT,1.05705550557845,0.998207836043923,up
LINC00211,RNA5_TLR4/WT,1.00011626003821,0.999976080109073,up
LINC00861,Clon/WT,-1.02521300972044,1.0,down
LINC00861,RNA7_FN1/WT,1.19795427608907,0.941634120053869,up
LINC00861,RNA5_TLR4/WT,-1.06893708834974,0.752183730558171,down
PSD2-AS1,Clon/WT,1.04205430356196,1.0,up
PSD2-AS1,RNA7_FN1/WT,-1.4094045636178,0.677155495555953,down
PSD2-AS1,RNA5_TLR4/WT,-1.203258497747,0.459895668263487,down
LINC01192,Clon/WT,-1.16540155251456,1.0,down
LINC01192,RNA7_FN1/WT,1.00372381344196,0.999928367935626,up
LINC01192,RNA5_TLR4/WT,-1.09156976926899,0.793809471571908,down
LINC-PINT,Clon/WT,1.06332413867381,1.0,up
LINC-PINT,RNA7_FN1/WT,2.28755212885936,0.0240208617897734,up
LINC-PINT,RNA5_TLR4/WT,1.08825148482952,0.791838076766692,up
X26,Clon/WT,1.09520039063121,1.0,up
X26,RNA7_FN1/WT,1.21457445668375,0.920255436063851,up
X26,RNA5_TLR4/WT,1.3443968262386,0.0450336088893525,up
PVT1,Clon/WT,1.37608646389513,1.0,up
PVT1,RNA7_FN1/WT,1.11525215337865,0.985229791743145,up
PVT1,RNA5_TLR4/WT,1.69421050101884,0.0007801189584569,up
LINC00963,Clon/WT,1.22441774373908,1.0,up
LINC00963,RNA7_FN1/WT,-1.31874716746377,0.78626326877373,down
LINC00963,RNA5_TLR4/WT,1.52684620412583,0.0031972086514365,up
TIAM2,Clon/WT,-1.44437866208311,1.0,down
TIAM2,RNA7_FN1/WT,-1.18464641361869,0.958618882042308,down
TIAM2,RNA5_TLR4/WT,1.03574543302789,0.905091814026583,up
LOC101927136,Clon/WT,-1.08087575373404,1.0,down
LOC101927136,RNA7_FN1/WT,1.03546375218059,0.999685135534797,up
LOC101927136,RNA5_TLR4/WT,-1.01513235320389,0.9759520497829,down
LOC100294145,Clon/WT,1.09244350305579,1.0,up
LOC100294145,RNA7_FN1/WT,-1.07560039117619,0.993809511887536,down
LOC100294145,RNA5_TLR4/WT,1.04932740878436,0.846025616484478,up
LOC100132356,Clon/WT,1.13939302434471,1.0,up
LOC100132356,RNA7_FN1/WT,1.7581299850065,0.214970638142994,up
LOC100132356,RNA5_TLR4/WT,1.8336056208609,0.0006298480608936,up
lnc-LRIG2-4,Clon/WT,1.09034935029141,1.0,up
lnc-LRIG2-4,RNA7_FN1/WT,1.5260849977712,0.491019620805809,up
lnc-LRIG2-4,RNA5_TLR4/WT,2.11525278850713,7.70890589772103e-06,up
CRYBG3,Clon/WT,-1.11436029510711,1.0,down
CRYBG3,RNA7_FN1/WT,1.10145043728079,0.990794533157312,up
CRYBG3,RNA5_TLR4/WT,1.26361316043322,0.216912492755638,up
LINC01747,Clon/WT,1.06980217625882,1.0,up
LINC01747,RNA7_FN1/WT,-1.06947587730444,0.996257777335341,down
LINC01747,RNA5_TLR4/WT,-1.15177346442874,0.6398411193649,down
LOC202181,Clon/WT,1.14628750947604,1.0,up
LOC202181,RNA7_FN1/WT,-1.13081060353582,0.98251707250135,down
LOC202181,RNA5_TLR4/WT,1.20251544052162,0.461382513332413,up
LINC01133,Clon/WT,-1.32310479032196,1.0,down
LINC01133,RNA7_FN1/WT,-1.20793261611645,0.947952004725401,down
LINC01133,RNA5_TLR4/WT,-1.41061666176777,0.205928945250316,down
ARMCX5-GPRASP2,Clon/WT,1.6827133786782,0.891511819768245,up
ARMCX5-GPRASP2,RNA7_FN1/WT,-1.39356915110884,0.710911089093178,down
ARMCX5-GPRASP2,RNA5_TLR4/WT,-1.14025729283663,0.641682826406717,down
GVQW3,Clon/WT,-1.08689406285264,1.0,down
GVQW3,RNA7_FN1/WT,-1.26853549951368,0.892183076279619,down
GVQW3,RNA5_TLR4/WT,-1.29498753772818,0.390997743395305,down
NEAT1,Clon/WT,1.04907097837193,1.0,up
NEAT1,RNA7_FN1/WT,1.37231427283582,0.0005823765362807,up
NEAT1,RNA5_TLR4/WT,1.47317338799752,5.73459601820843e-06,up
CCDC171,Clon/WT,-1.31705134232138,1.0,down
CCDC171,RNA7_FN1/WT,1.00150548026148,0.999928367935626,up
CCDC171,RNA5_TLR4/WT,-1.26518595047842,0.305882063322375,down
LINC-PINT,Clon/WT,1.01424398131954,1.0,up
LINC-PINT,RNA7_FN1/WT,1.56313563877592,0.43064230165483,up
LINC-PINT,RNA5_TLR4/WT,1.44199820980434,0.0531413505855483,up
X27,Clon/WT,-1.13118859195635,1.0,down
X27,RNA7_FN1/WT,1.03381338256552,0.999685135534797,up
X27,RNA5_TLR4/WT,1.1430111094123,0.446985368450793,up
LOC105377621,Clon/WT,-1.12217506026089,1.0,down
LOC105377621,RNA7_FN1/WT,-1.16543960496991,0.966546518884909,down
LOC105377621,RNA5_TLR4/WT,-1.26476546113706,0.186283353862916,down
HCG18,Clon/WT,1.15701763060337,1.0,up
HCG18,RNA7_FN1/WT,1.33415340978733,0.743192278763105,up
HCG18,RNA5_TLR4/WT,1.41661970115866,0.0131343281120775,up
SNHG5,Clon/WT,1.02539568033278,1.0,up
SNHG5,RNA7_FN1/WT,-1.09229488984151,0.641036224014977,down
SNHG5,RNA5_TLR4/WT,1.14528940980771,0.100998300599127,up
X28,Clon/WT,-1.05513558457116,1.0,down
X28,RNA7_FN1/WT,-1.26088588983293,0.875768830322624,down
X28,RNA5_TLR4/WT,-1.15743240103763,0.486221992441431,down
DLEU1,Clon/WT,-1.21303140842339,1.0,down
DLEU1,RNA7_FN1/WT,-1.15201978940847,0.979559309732883,down
DLEU1,RNA5_TLR4/WT,-1.22809054976746,0.417884954053987,down
C14orf132,Clon/WT,-1.06092637956245,1.0,down
C14orf132,RNA7_FN1/WT,1.198151013612,0.950067344998608,up
C14orf132,RNA5_TLR4/WT,1.20860191340559,0.435417693825179,up
DDAH1,Clon/WT,2.02435301630258,0.103469413199755,up
DDAH1,RNA7_FN1/WT,-1.37501023072458,0.72767066816961,down
DDAH1,RNA5_TLR4/WT,1.45489655499828,0.0557822735002542,up
X29,Clon/WT,-1.35372426508937,1.0,down
X29,RNA7_FN1/WT,1.02019807459813,0.999928367935626,up
X29,RNA5_TLR4/WT,-1.33956433963196,0.0374904097084344,down
LINC00313,Clon/WT,-1.07594744126808,1.0,down
LINC00313,RNA7_FN1/WT,-1.33356291375358,0.801198529835753,down
LINC00313,RNA5_TLR4/WT,-1.69672457632004,0.0299042245356504,down
MIR100HG,Clon/WT,-1.54531747393945,1.0,down
MIR100HG,RNA7_FN1/WT,1.06693689728745,0.996257777335341,up
MIR100HG,RNA5_TLR4/WT,1.34747748835206,0.135188665310125,up
lnc-CCDC71L-1,Clon/WT,-1.25972826569227,1.0,down
lnc-CCDC71L-1,RNA7_FN1/WT,-1.12422148220298,0.98086800452592,down
lnc-CCDC71L-1,RNA5_TLR4/WT,-1.14181608870805,0.401925571253101,down
LINC00881,Clon/WT,1.14888033713096,1.0,up
LINC00881,RNA7_FN1/WT,1.07488161471903,0.994661799427606,up
LINC00881,RNA5_TLR4/WT,1.06198073100302,0.857556586848046,up
LINC00472,Clon/WT,1.12677382427139,1.0,up
LINC00472,RNA7_FN1/WT,1.38254674417829,0.725223447556774,up
LINC00472,RNA5_TLR4/WT,2.02918935899498,8.28211619183026e-05,up
X30,Clon/WT,-1.0142648232802,1.0,down
X30,RNA7_FN1/WT,-1.06772262090669,0.993809511887536,down
X30,RNA5_TLR4/WT,-1.83261030013988,1.80832459423346e-07,down
LINC00630,Clon/WT,1.71873788298459,1.0,up
LINC00630,RNA7_FN1/WT,1.42165894607247,0.721366643693399,up
LINC00630,RNA5_TLR4/WT,1.53272468768529,0.140444359159252,up
LINC01588,Clon/WT,1.21846094869823,1.0,up
LINC01588,RNA7_FN1/WT,-1.12446831897222,0.983087135106043,down
LINC01588,RNA5_TLR4/WT,-1.38977455533011,0.11718974731282,down
X31,Clon/WT,-1.28314556612131,1.0,down
X31,RNA7_FN1/WT,1.07073961071543,0.995015147471403,up
X31,RNA5_TLR4/WT,1.05101267732048,0.853203598441361,up
LOC100506403,Clon/WT,-1.56936291375829,1.0,down
LOC100506403,RNA7_FN1/WT,1.28532234534688,0.878436489442143,up
LOC100506403,RNA5_TLR4/WT,1.07281252737054,0.848361496427757,up
LINC00958,Clon/WT,1.19810269903936,1.0,up
LINC00958,RNA7_FN1/WT,1.3166095608602,0.0035610981261552,up
LINC00958,RNA5_TLR4/WT,1.35387954667095,0.0004253145385506,up
LINC00894,Clon/WT,1.27040686116282,1.0,up
LINC00894,RNA7_FN1/WT,1.30518827654154,0.872575198439378,up
LINC00894,RNA5_TLR4/WT,1.60271136092841,0.104105499390074,up
IPW,Clon/WT,1.12280772145937,1.0,up
IPW,RNA7_FN1/WT,-1.19137690024561,0.956262083156542,down
IPW,RNA5_TLR4/WT,1.06265019325022,0.845552825098113,up
TALAM1,Clon/WT,-1.24937860244293,1.0,down
TALAM1,RNA7_FN1/WT,1.61568311466913,0.372830365409961,up
TALAM1,RNA5_TLR4/WT,1.16908818204293,0.54489228235612,up
BLCAP,Clon/WT,-1.24080875860616,1.0,down
BLCAP,RNA7_FN1/WT,-1.10611696084727,0.991325290699435,down
BLCAP,RNA5_TLR4/WT,-1.39125265767608,0.248215481340605,down
TDRG1,Clon/WT,1.27301010263973,1.0,up
TDRG1,RNA7_FN1/WT,-1.00365215314791,0.999928367935626,down
TDRG1,RNA5_TLR4/WT,1.20302761891151,0.378768829241445,up
GARS-DT,Clon/WT,1.01100854922761,1.0,up
GARS-DT,RNA7_FN1/WT,1.2983468814085,0.865983117989944,up
GARS-DT,RNA5_TLR4/WT,1.40411296916328,0.20263309767703,up
SNHG17,Clon/WT,-1.08121334323931,1.0,down
SNHG17,RNA7_FN1/WT,1.09498667197431,0.990636655824102,up
SNHG17,RNA5_TLR4/WT,-1.15243448741131,0.395784360105415,down
ARMCX5-GPRASP2,Clon/WT,1.09005532518774,1.0,up
ARMCX5-GPRASP2,RNA7_FN1/WT,-1.07434363610551,0.993890754570304,down
ARMCX5-GPRASP2,RNA5_TLR4/WT,1.13443881950162,0.628039497314685,up
ZNF124,Clon/WT,-1.36049859189299,1.0,down
ZNF124,RNA7_FN1/WT,1.04697338738484,0.998207836043923,up
ZNF124,RNA5_TLR4/WT,1.23377817232674,0.475829121444179,up
LOC101929709,Clon/WT,1.30190212412225,1.0,up
LOC101929709,RNA7_FN1/WT,1.37726695007592,0.731357620384931,up
LOC101929709,RNA5_TLR4/WT,1.61183575276037,0.0139787659628939,up
LINC01091,Clon/WT,-1.13586181575817,1.0,down
LINC01091,RNA7_FN1/WT,-1.29567275947171,0.875768830322624,down
LINC01091,RNA5_TLR4/WT,-1.15728268875594,0.695301485217973,down
ZSWIM6,Clon/WT,1.30374275528046,1.0,up
ZSWIM6,RNA7_FN1/WT,1.34894455436144,0.766000747828784,up
ZSWIM6,RNA5_TLR4/WT,1.15903212046745,0.539665852495682,up
LINC01192,Clon/WT,-1.34381213960107,1.0,down
LINC01192,RNA7_FN1/WT,-1.03012265434615,0.999928367935626,down
LINC01192,RNA5_TLR4/WT,-1.1293334587866,0.705087668816476,down
X32,Clon/WT,1.10585332412773,1.0,up
X32,RNA7_FN1/WT,-1.78742716924374,0.149758869703998,down
X32,RNA5_TLR4/WT,1.05815407254505,0.799345035824908,up
LINC01978,Clon/WT,-1.06006015140196,1.0,down
LINC01978,RNA7_FN1/WT,1.01910005927593,0.999928367935626,up
LINC01978,RNA5_TLR4/WT,1.00713048055024,0.983492524099556,up
LINC00472,Clon/WT,1.53847259612745,1.0,up
LINC00472,RNA7_FN1/WT,1.68591476609786,0.319826825074757,up
LINC00472,RNA5_TLR4/WT,3.19483361500997,2.68680977082343e-10,up
OXR1,Clon/WT,2.85834124195225,0.0455324403157991,up
OXR1,RNA7_FN1/WT,2.35480382131138,0.0323727854721162,up
OXR1,RNA5_TLR4/WT,3.26262228923282,1.48069340509384e-07,up
TSTD3,Clon/WT,-1.15281443346027,1.0,down
TSTD3,RNA7_FN1/WT,2.08529512942867,0.0528068947575944,up
TSTD3,RNA5_TLR4/WT,1.99171488421196,0.0001103912557674,up
CRNDE,Clon/WT,-1.23622438826386,1.0,down
CRNDE,RNA7_FN1/WT,-1.10500933883886,0.966546518884909,down
CRNDE,RNA5_TLR4/WT,-1.07588736020022,0.63956420969014,down
MIR34AHG,Clon/WT,1.13419600817039,1.0,up
MIR34AHG,RNA7_FN1/WT,1.1808128273617,0.962067479280215,up
MIR34AHG,RNA5_TLR4/WT,1.09041751135185,0.736405090242357,up
LINC01372,Clon/WT,-1.30290940974701,1.0,down
LINC01372,RNA7_FN1/WT,1.24665990220988,0.914757616225844,up
LINC01372,RNA5_TLR4/WT,1.17858681242937,0.585069082045551,up
LOC101929719,Clon/WT,-1.11991343716741,1.0,down
LOC101929719,RNA7_FN1/WT,-1.03692155735034,0.999685135534797,down
LOC101929719,RNA5_TLR4/WT,-1.04404741711004,0.861026675886172,down
KIAA1671,Clon/WT,-1.17059208018012,1.0,down
KIAA1671,RNA7_FN1/WT,-1.51374787968721,0.524303185236619,down
KIAA1671,RNA5_TLR4/WT,1.01085610214923,0.97798881772642,up
RPS6KA5,Clon/WT,1.18177198789563,1.0,up
RPS6KA5,RNA7_FN1/WT,1.12003549734879,0.986451581391684,up
RPS6KA5,RNA5_TLR4/WT,1.17815156003461,0.60213230628706,up
ERVMER34-1,Clon/WT,-1.43612299200236,1.0,down
ERVMER34-1,RNA7_FN1/WT,1.34609209090055,0.744210955980557,up
ERVMER34-1,RNA5_TLR4/WT,1.28928386750715,0.121980351019497,up
LINC00662,Clon/WT,1.03917789391977,1.0,up
LINC00662,RNA7_FN1/WT,-1.14761418678918,0.979455753859843,down
LINC00662,RNA5_TLR4/WT,1.17412144663165,0.411955664564887,up
ZNF254,Clon/WT,1.16158276731396,1.0,up
ZNF254,RNA7_FN1/WT,1.51378058336231,0.560282943532676,up
ZNF254,RNA5_TLR4/WT,1.23668004248752,0.480786067451913,up
ZNF320,Clon/WT,-1.07316079708468,1.0,down
ZNF320,RNA7_FN1/WT,-1.01846567149592,0.999928367935626,down
ZNF320,RNA5_TLR4/WT,-1.1568386630504,0.567791618395483,down
SEC14L1,Clon/WT,1.15623883579634,1.0,up
SEC14L1,RNA7_FN1/WT,-1.03025395962242,0.999710200591488,down
SEC14L1,RNA5_TLR4/WT,-1.02224661161815,0.93738697861515,down
CDKN2B-AS1,Clon/WT,1.18854160974055,1.0,up
CDKN2B-AS1,RNA7_FN1/WT,-1.12851072512062,0.98251707250135,down
CDKN2B-AS1,RNA5_TLR4/WT,1.26835015261265,0.323204015457497,up
SNHG14,Clon/WT,1.17585823289998,1.0,up
SNHG14,RNA7_FN1/WT,-1.4029654328952,0.718027633218927,down
SNHG14,RNA5_TLR4/WT,-1.144267670217,0.681519054241605,down
CA5BP1,Clon/WT,1.20173501349775,1.0,up
CA5BP1,RNA7_FN1/WT,1.38792379448419,0.750441104766953,up
CA5BP1,RNA5_TLR4/WT,1.23217979059065,0.502100605052587,up
C17orf51,Clon/WT,-1.07613964467971,1.0,down
C17orf51,RNA7_FN1/WT,-1.06449453052181,0.996257777335341,down
C17orf51,RNA5_TLR4/WT,-1.33112182938843,0.155841648634417,down
TWIST2,Clon/WT,-1.12128250111568,1.0,down
TWIST2,RNA7_FN1/WT,-1.26026575805628,0.893684104072361,down
TWIST2,RNA5_TLR4/WT,-1.28200778275923,0.359309820907875,down
GMDS-DT,Clon/WT,-1.0390882313144,1.0,down
GMDS-DT,RNA7_FN1/WT,-1.91442926824699,0.127512084696775,down
GMDS-DT,RNA5_TLR4/WT,-1.32174518505854,0.304611203130781,down
LINC02482,Clon/WT,-1.14465537730442,1.0,down
LINC02482,RNA7_FN1/WT,-1.39670454729757,0.727818605412933,down
LINC02482,RNA5_TLR4/WT,-1.26689383040028,0.429543851814822,down
LINC00963,Clon/WT,-1.02472184184011,1.0,down
LINC00963,RNA7_FN1/WT,1.07521624855277,0.993809511887536,up
LINC00963,RNA5_TLR4/WT,1.12714714556446,0.527504563668246,up
LINC00963,Clon/WT,1.28430994702206,1.0,up
LINC00963,RNA7_FN1/WT,-1.10737571330393,0.987899525180865,down
LINC00963,RNA5_TLR4/WT,1.27179303261301,0.201098810692074,up
GARS-DT,Clon/WT,1.06754243943437,1.0,up
GARS-DT,RNA7_FN1/WT,1.14503037949829,0.98086800452592,up
GARS-DT,RNA5_TLR4/WT,1.27882103945393,0.308258879993945,up
PVT1,Clon/WT,-1.26123855699962,1.0,down
PVT1,RNA7_FN1/WT,1.13810786725667,0.943151355215542,up
PVT1,RNA5_TLR4/WT,1.16208898783547,0.294355287700521,up
SNHG5,Clon/WT,-1.01496063531897,1.0,down
SNHG5,RNA7_FN1/WT,-1.1192636418159,0.413856447956698,down
SNHG5,RNA5_TLR4/WT,1.12184681666037,0.180903441647774,up
SNHG6,Clon/WT,1.06246272267835,1.0,up
SNHG6,RNA7_FN1/WT,1.03990773017593,0.973129890744608,up
SNHG6,RNA5_TLR4/WT,1.23177703474114,0.0087766403268675,up
SPIN3,Clon/WT,1.32967974667725,1.0,up
SPIN3,RNA7_FN1/WT,-1.18057082057977,0.969071502968507,down
SPIN3,RNA5_TLR4/WT,-1.25292762781305,0.485966405543272,down
LINC01278,Clon/WT,1.14782068780989,1.0,up
LINC01278,RNA7_FN1/WT,1.36156078667535,0.764763732921955,up
LINC01278,RNA5_TLR4/WT,1.40967206802685,0.140306378835939,up
LINC00963,Clon/WT,1.24945214721216,1.0,up
LINC00963,RNA7_FN1/WT,1.18253157433949,0.945764369155335,up
LINC00963,RNA5_TLR4/WT,1.52705343091191,0.0010359303094343,up
LINC-PINT,Clon/WT,1.0906227999274,1.0,up
LINC-PINT,RNA7_FN1/WT,2.80540935214113,0.0017758847419989,up
LINC-PINT,RNA5_TLR4/WT,3.06262467105578,7.025425772770409e-11,up
UBE2E3,Clon/WT,-1.19126664179616,1.0,down
UBE2E3,RNA7_FN1/WT,1.13510811367816,0.98235855162373,up
UBE2E3,RNA5_TLR4/WT,-1.09488167359614,0.754408334358013,down
PTPN14,Clon/WT,-1.00028649600122,1.0,down
PTPN14,RNA7_FN1/WT,-1.39441621117373,0.0185061436534121,down
PTPN14,RNA5_TLR4/WT,1.12639167407092,0.332820502557534,up
XIST,Clon/WT,1.14663844165798,1.0,up
XIST,RNA7_FN1/WT,1.41227518118416,0.0004860121403437,up
XIST,RNA5_TLR4/WT,-3.58470558699693,1.96088832389866e-42,down
LINC01481,Clon/WT,1.08692156734205,1.0,up
LINC01481,RNA7_FN1/WT,-1.05008569338644,0.998207836043923,down
LINC01481,RNA5_TLR4/WT,-1.15692441302986,0.493432195215703,down
X33,Clon/WT,-1.10390577919743,1.0,down
X33,RNA7_FN1/WT,1.01615169383914,0.999928367935626,up
X33,RNA5_TLR4/WT,1.26419314375174,0.137828430809624,up
JPX,Clon/WT,1.03434726635505,1.0,up
JPX,RNA7_FN1/WT,1.21275097701817,0.93299025895466,up
JPX,RNA5_TLR4/WT,1.30184645927646,0.173352781516708,up
MALAT1,Clon/WT,-1.40448767215521,1.0,down
MALAT1,RNA7_FN1/WT,-1.5233171258792,0.450765288136578,down
MALAT1,RNA5_TLR4/WT,-1.5265002844723,0.0068416700412322,down
FTX,Clon/WT,1.44205177341977,1.0,up
FTX,RNA7_FN1/WT,1.64444109370999,0.38136706608461,up
FTX,RNA5_TLR4/WT,2.36700817730027,2.7532668256313e-05,up
LINC-ROR,Clon/WT,-1.51908118280825,0.966088305632337,down
LINC-ROR,RNA7_FN1/WT,-1.373148472441,0.701183343029379,down
LINC-ROR,RNA5_TLR4/WT,-1.64571153951223,0.0009682028537885,down
X34,Clon/WT,1.27173294366797,1.0,up
X34,RNA7_FN1/WT,1.01652125588378,0.999127731575614,up
X34,RNA5_TLR4/WT,-1.25346215089813,0.047714452830499,down
KHDC1,Clon/WT,-1.33823149277252,1.0,down
KHDC1,RNA7_FN1/WT,-1.80975747804704,0.142137889473297,down
KHDC1,RNA5_TLR4/WT,-1.47253590561366,0.0212276638345302,down
LOC101928237,Clon/WT,-1.09155441089689,1.0,down
LOC101928237,RNA7_FN1/WT,1.20467699544708,0.950370356002668,up
LOC101928237,RNA5_TLR4/WT,-1.0387361274763,0.918303434339076,down
lnc-CHIC1-2,Clon/WT,1.13248749205557,1.0,up
lnc-CHIC1-2,RNA7_FN1/WT,1.26184333926052,0.892084122980354,up
lnc-CHIC1-2,RNA5_TLR4/WT,-1.88819847749534,0.005795050914764,down
X35,Clon/WT,-1.12233314752918,1.0,down
X35,RNA7_FN1/WT,1.60886396042712,0.37118341898055,up
X35,RNA5_TLR4/WT,2.29307435255982,2.5146245910521e-07,up
RNF139-AS1,Clon/WT,-1.08601485462738,1.0,down
RNF139-AS1,RNA7_FN1/WT,1.79149577490041,0.265150465966005,up
RNF139-AS1,RNA5_TLR4/WT,1.61107694819621,0.0967223487611626,up
X36,Clon/WT,-1.01511001419698,1.0,down
X36,RNA7_FN1/WT,-1.27677072369688,0.872801737847839,down
X36,RNA5_TLR4/WT,-1.14410019963051,0.623683159952971,down
SMIM13,Clon/WT,1.20527430412776,1.0,up
SMIM13,RNA7_FN1/WT,-1.1046058723263,0.98235855162373,down
SMIM13,RNA5_TLR4/WT,1.20910251603257,0.167116344039901,up
HOTAIR,Clon/WT,-1.20812823945905,1.0,down
HOTAIR,RNA7_FN1/WT,-1.4124917207354,0.714242690398288,down
HOTAIR,RNA5_TLR4/WT,-1.25533346772095,0.476736891748736,down
LINC00963,Clon/WT,1.27570083072607,1.0,up
LINC00963,RNA7_FN1/WT,1.04457602063309,0.998207836043923,up
LINC00963,RNA5_TLR4/WT,1.67125452282677,0.000667233956071,up
LOC101927405,Clon/WT,1.03134345648854,1.0,up
